Position (1-based)	Max Base Frequency	Shannon Entropy
16613	73905	0.09621390113852715
16614	74240	0.06511141539036806
16615	74241	0.06476661214339403
16616	74165	0.07690013038852292
16617	74255	0.06336398377937431
16618	74259	0.06296152614394378
16619	74257	0.06343297392767663
16620	74259	0.06309651565512615
16621	74250	0.0638659813929465
16622	74238	0.06604204202600124
16623	74249	0.06396623881894245
16624	74244	0.06446682173338059
16625	74246	0.06426672895981524
16626	74238	0.0659064842056338
16627	74250	0.0638659813929465
16628	74249	0.06396623881894245
16629	74247	0.06441092948881882
16630	74248	0.0640664491465724
16631	74252	0.06380064784491991
16632	74256	0.06326344135044544
16633	74258	0.06306221265096014
16634	74261	0.06276000821979699
16635	74260	0.06299573276132805
16636	74256	0.06369667927649286
16637	74258	0.06306221265096014
16638	74258	0.06330548776082152
16639	74258	0.06333216761152008
16640	74259	0.06320470512688996
16641	74248	0.06420196024188607
16642	74239	0.06496624120195482
16643	74237	0.06516568630607175
16644	74192	0.07233507178762476
16645	74234	0.06560066610248357
16646	74235	0.06550105818905688
16647	74170	0.07639530977870089
16648	74228	0.06663560415015388
16649	74232	0.06566349990778096
16650	74223	0.06738579572109991
16651	74230	0.065862307912878
16652	74232	0.06566349990778096
16653	74233	0.06556402809400759
16654	74229	0.06645339175818797
16655	74235	0.06550105818905688
16656	74230	0.0665528515422864
16657	74238	0.06506598669420355
16658	74234	0.06590185172528781
16659	74237	0.06554685427632152
16660	74237	0.06516568630607175
16661	74242	0.06466672835933375
16662	74233	0.06630901974827132
16663	74237	0.06516568630607175
16664	74207	0.068135856423165
16665	74206	0.06837156692708247
16666	74202	0.06862707211182409
16667	74196	0.06960166572979738
16668	74193	0.06985865690619872
16669	74193	0.06950860286766243
16670	74192	0.06960634207353514
16671	74194	0.06941082216783923
16672	74197	0.06911723021985255
16673	74206	0.06823418471932602
16674	74207	0.068135856423165
16675	74236	0.06553742356185173
16676	74242	0.06480251812284975
16677	74245	0.0643667986706024
16678	74244	0.06446682173338059
16679	74244	0.06460251905390506
16680	74234	0.06665553625942143
16681	74247	0.06416661248924371
16682	74247	0.06430217030961115
16683	74245	0.06461130211948582
16684	74258	0.06319725016574514
16685	74259	0.06309651565512615
16686	74257	0.06316285101361989
16687	74248	0.06475118176604842
16688	74256	0.06326344135044544
16689	74251	0.06428676489851302
16690	74256	0.06326344135044544
16691	74257	0.06316285101361989
16692	74245	0.06554866052349306
16693	74255	0.06336398377937431
16694	74104	0.08479809768507394
16695	74258	0.06344042914869132
16696	74251	0.06442189806374528
16697	74250	0.06462697247648473
16698	74260	0.06286079137345828
16699	74240	0.06624066176731658
16700	74255	0.0636075458417525
16701	74254	0.06370813565882066
16702	74254	0.06346447841776305
16703	74253	0.06370020114017928
16704	74237	0.06619735121656665
16705	74247	0.0646015553017728
16706	74250	0.06400139869736911
16707	74242	0.06564092806551575
16708	74194	0.07360616982240017
16709	74250	0.0638659813929465
16710	74228	0.06790861529271387
16711	74251	0.06376567675462595
16712	74251	0.06390104699210349
16713	74253	0.06356492538239104
16714	74252	0.06380064784491991
16715	74253	0.06356492538239104
16716	74223	0.0689819683352943
16717	74242	0.06504720712464365
16718	74244	0.06460251905390506
16719	74205	0.06846989496319153
16720	74200	0.0689608969174501
16721	74197	0.06911723021985255
16722	74186	0.0701919108330152
16723	74185	0.07042761587510203
16724	74184	0.07038677241017045
16725	74177	0.07193163979232069
16726	71887	0.26854212915519515
16727	74183	0.07062247693200213
16728	74177	0.07177384116834087
16729	74182	0.07058147112303602
16730	74182	0.07058147112303602
16731	74181	0.07081717512459867
16732	74187	0.07009441875763474
16733	74119	0.08062215077243762
16734	74182	0.07158178934142445
16735	74197	0.06911723021985255
16736	74199	0.0689212931559403
16737	74200	0.0688232616249378
16738	74194	0.06941082216783923
16739	74186	0.0701919108330152
16740	74064	0.08226548301836084
16741	73815	0.11683435083440841
16742	74018	0.08604784871927737
16743	73978	0.09268000134702757
16744	73900	0.10319367822086292
16745	74014	0.08667552565895081
16746	74010	0.08714876943671317
16747	74013	0.08664960340299811
16748	73999	0.08944578677127443
16749	74019	0.08595624954617247
16750	73959	0.09553506168101498
16751	74002	0.08964199506951342
16752	74028	0.08539122386115094
16753	74030	0.08494664719789413
16754	74031	0.08514198623211076
16755	74035	0.08474681417833284
16756	74034	0.08483896586830333
16757	74036	0.08439438607708644
16758	74031	0.08485468106925789
16759	74027	0.08536615087328411
16760	74023	0.08585059021826288
16761	73995	0.08840906863510266
16762	73905	0.10146143424935207
16763	73992	0.08841893546770438
16764	73977	0.09107386092978564
16765	73987	0.0888726340988199
16766	73984	0.08940784069554412
16767	73967	0.09207648551730949
16768	73981	0.08978786154885532
16769	73991	0.08850973323411432
16770	73982	0.09041129141619837
16771	73991	0.08850973323411432
16772	73994	0.08823725257370832
16773	73992	0.08878973128447401
16774	73992	0.08841893546770438
16775	73989	0.08906229704530313
16776	73984	0.08980696386729987
16777	73989	0.08869124162100402
16778	73993	0.08832810859529493
16779	73981	0.09051848909906458
16780	73991	0.08850973323411432
16781	73987	0.0888726340988199
16782	73987	0.0888726340988199
16783	73990	0.0886005019375739
16784	73992	0.08841893546770438
16785	73985	0.08952684730965514
16786	73989	0.08895428955944902
16787	73993	0.08847290760724699
16788	73994	0.08838202265397285
16789	73990	0.0886005019375739
16790	73988	0.08878195232719731
16791	73970	0.0921573336069255
16792	73986	0.08922650708763247
16793	73988	0.0889268953505038
16794	73992	0.08841893546770438
16795	73969	0.09251187276587707
16796	74007	0.0870534518337552
16797	74003	0.08807737624596443
16798	74012	0.08659680966598007
16799	74015	0.08658398750524525
16800	73907	0.10221756123592154
16801	74033	0.0846706560887364
16802	74033	0.0846706560887364
16803	74034	0.08457859713930731
16804	74033	0.08503778207131252
16805	74038	0.0842100504685165
16806	74008	0.08881892247123835
16807	74030	0.08509034574994671
16808	74032	0.08476268404910345
16809	74035	0.08448650715181133
16810	74037	0.08430223386581392
16811	74044	0.08365629238737732
16812	74051	0.08300880557080058
16813	74043	0.08473587575872549
16814	74066	0.08161604780889997
16815	74065	0.08185172161083437
16816	74066	0.08161604780889997
16817	74067	0.0815229377553375
16818	74068	0.08142979495396657
16819	74072	0.08142030026345047
16820	74063	0.08235862477755003
16821	74072	0.08105689517199181
16822	74072	0.08105689517199181
16823	74073	0.08110592324719265
16824	74045	0.08399349681743731
16825	74044	0.0836562923873773
16826	73953	0.0920848168619736
16827	73935	0.09369563825598456
16828	73894	0.09733255015609092
16829	73791	0.11204492284315834
16830	73883	0.09873636252224863
16831	73883	0.09815318764375698
16832	73882	0.0985098045150033
16833	73876	0.09959510650054822
16834	73893	0.09727321842009475
16835	73895	0.09709692095893763
16836	73896	0.09700873406435165
16837	73903	0.09639071032407623
16838	73911	0.09582988855912436
16839	73951	0.09211825728080843
16840	73929	0.0971873251624921
16841	73978	0.08968747496535434
16842	73979	0.08986067058472313
16843	73975	0.09114709607885413
16844	73984	0.08914450623102398
16845	73983	0.08949846420385485
16846	73975	0.09088376161433398
16847	73981	0.08967962484062501
16848	73977	0.09044152366318543
16849	73963	0.09104042499989078
16850	73964	0.09109604488014358
16851	73963	0.09130494017202093
16852	73938	0.0957661072927248
16853	73919	0.09855801240873052
16854	73960	0.09246742699303563
16855	73971	0.09069223076105404
16856	73976	0.089868235981777
16857	73911	0.10028537093642889
16858	73966	0.09178038791980514
16859	73957	0.09333463355359312
16860	73973	0.09042987371552491
16861	73974	0.09071304616902552
16862	74002	0.08750934980627974
16863	74002	0.08798031420606109
16864	74001	0.08797045052658924
16865	74005	0.08738034894643201
16866	74005	0.08752476842025535
16867	74026	0.08531420376575227
16868	74030	0.08494664719789413
16869	73983	0.09242945844127518
16870	74030	0.08531404973702394
16871	74034	0.0847221728751463
16872	74035	0.08499690015961514
16873	74040	0.0840255899171432
16874	74035	0.08477356609443884
16875	74032	0.08476268404910345
16876	74028	0.08513048697461717
16877	73992	0.0911247258740536
16878	74023	0.08587734213436889
16879	74023	0.0858505902182629
16880	74024	0.0854977979553449
16881	74021	0.08633722798134874
16882	74023	0.08558954919391683
16883	74022	0.08594237149038811
16884	74022	0.0859691234064941
16885	74018	0.08651691003449173
16886	74017	0.08613941762010506
16887	73476	0.14798634010655198
16888	74019	0.08595624954617247
16889	74015	0.08679188652710551
16890	74014	0.08688348465733871
16891	74019	0.08610028186716745
16892	74020	0.08600862226983699
16893	74021	0.08591693225955672
16894	74027	0.08522236071932358
16895	74020	0.08677794347831472
16896	74033	0.08481426260198613
16897	74038	0.08593728585255454
16898	74058	0.08272452430409968
16899	74065	0.08196753370364415
16900	74058	0.08332297194450093
16901	74067	0.08166546927698481
16902	74066	0.08161604780889997
16903	74068	0.08142979495396657
16904	74063	0.08203784317164006
16905	74050	0.0843154509231315
16906	74063	0.08189518202778996
16907	74063	0.08225946725728256
16908	74065	0.08196753370364415
16909	74070	0.08124341088848903
16910	74073	0.08096358780614477
16911	74068	0.08198667326521925
16912	74021	0.08966937629106644
16913	74078	0.080496553666566
16914	74042	0.08668378483349566
16915	73824	0.11325622080154188
16916	74083	0.08002868549880185
16917	73691	0.1276627517363942
16918	74082	0.08012232619642358
16919	74081	0.08021593330464938
16920	74077	0.08095293727134446
16921	74078	0.080496553666566
16922	74079	0.0804030469825567
16923	74079	0.0804030469825567
16924	74077	0.08073223059479259
16925	74081	0.08021593330464938
16926	74063	0.08358600203805369
16927	74090	0.07962900709051127
16928	74096	0.07894983806527855
16929	74099	0.07878195610007419
16930	74109	0.07758204439433393
16931	74114	0.07710884051058708
16932	74121	0.0765855512496932
16933	74134	0.07534727793180977
16934	74146	0.07405894221657272
16935	74069	0.08652587687733759
16936	74146	0.07419871726078955
16937	74168	0.07207878969342371
16938	74161	0.07362482539287082
16939	74163	0.07296306709874095
16940	74170	0.07174628069705154
16941	74177	0.07120608561385865
16942	74185	0.07042761587510203
16943	74174	0.07237309498156302
16944	74186	0.0701919108330152
16945	74179	0.07167123182465945
16946	74182	0.07093287441179466
16947	74189	0.0698993116047361
16948	74148	0.07671817362791632
16949	74193	0.0696465292908058
16950	74170	0.07355804671918137
16951	74191	0.06984204867630264
16952	74179	0.07209549700111537
16953	74193	0.06950860286766243
16954	74142	0.07779766729996777
16955	74194	0.06941082216783923
16956	74190	0.06993974621603577
16957	74186	0.07081311968863054
16958	74193	0.06985865690619872
16959	74194	0.06941082216783923
16960	74193	0.06950860286766242
16961	74188	0.06999688571023104
16962	74185	0.07028936202207861
16963	74178	0.07097038265287595
16964	74183	0.07048414208227877
16965	74180	0.07091446335814384
16966	74184	0.07038677241017044
16967	74180	0.07091446335814383
16968	74135	0.07868270556671014
16969	74178	0.0712206624335676
16970	74179	0.07087321529823551
16971	74182	0.07058147112303602
16972	74183	0.07048414208227877
16973	74185	0.07028936202207861
16974	74184	0.07063656874095697
16975	74174	0.07237309498156302
16976	74187	0.07023259127255885
16977	74190	0.06993974621603577
16978	74197	0.06911723021985255
16979	74195	0.0700122353824923
16980	74200	0.06940400999746896
16981	74206	0.06848215471334979
16982	74208	0.0680374853615722
16983	74207	0.06827319612553831
16984	74208	0.0680374853615722
16985	74136	0.07941634185441396
16986	74086	0.08560633088509356
16987	74216	0.0672489659660937
16988	74215	0.06734768256415778
16989	74208	0.06873480776124696
16990	74203	0.06852891394732341
16991	74184	0.07038677241017045
16992	74167	0.07352802694047776
16993	74076	0.08622151747516038
16994	74185	0.07028936202207861
16995	74183	0.07170413891975817
16996	74197	0.06911723021985255
16997	74203	0.06887771349497633
16998	74174	0.07361746760926136
16999	74203	0.06852891394732341
17000	74191	0.07085145946765563
17001	74206	0.06850890662945579
17002	74189	0.07131177005945682
17003	74210	0.06784061456636585
17004	74152	0.07702416426794348
17005	74214	0.06744635563438844
17006	74210	0.06818851951017622
17007	74182	0.07269321948382926
17008	74208	0.06865316757914118
17009	74204	0.06943150135414788
17010	74127	0.08045464755493797
17011	74215	0.06748467881032266
17012	74067	0.08795817944924361
17013	74203	0.06919804362004445
17014	67954	0.4843376195803942
17015	74212	0.06789102810662355
17016	74198	0.07016288438923987
17017	74213	0.06754498527357852
17018	74182	0.07058147112303602
17019	73990	0.09683449035561155
17020	74181	0.07084728880836927
17021	74185	0.07042761587510203
17022	74189	0.0698993116047361
17023	74192	0.06974430973053114
17024	74190	0.07050432264882764
17025	74198	0.06901928265750824
17026	74200	0.0688232616249378
17027	74191	0.07085711088338936
17028	74197	0.06981781856167854
17029	74208	0.06817478246473134
17030	74211	0.0677421146438491
17031	74210	0.0683709528209275
17032	74214	0.06769363947842504
17033	74213	0.06768206795857287
17034	74203	0.06973778496208809
17035	74214	0.06797582948764741
17036	74195	0.07143940334138814
17037	74221	0.06710119723657083
17038	74218	0.06732508985290755
17039	74217	0.06774396314711305
17040	74183	0.07318359505714125
17041	74225	0.06635854164252603
17042	74186	0.07284036381335258
17043	74217	0.06814479175543159
17044	74229	0.06596164431293006
17045	74232	0.06566349990778096
17046	74234	0.06546451093278623
17047	74234	0.06560066610248357
17048	74226	0.06625938434534633
17049	74218	0.0677381804846421
17050	74220	0.06699044078418985
17051	74224	0.0664576544195246
17052	74217	0.0675905739925717
17053	74217	0.06728711516137599
17054	74216	0.0672489659660937
17055	74216	0.06738591884721455
17056	74213	0.06839556004120875
17057	74220	0.06685366234436138
17058	74103	0.08376362569586121
17059	74219	0.06695255403043078
17060	74228	0.06606093578299746
17061	74206	0.07004755338720696
17062	74230	0.065862307912878
17063	74222	0.067095236897964
17064	74218	0.06773818048464209
17065	74219	0.06729928807468952
17066	74230	0.06610818173987465
17067	74221	0.06788535842328772
17068	74238	0.06506598669420355
17069	74242	0.06466672835933375
17070	74232	0.06667613778805645
17071	74246	0.06426672895981524
17072	74248	0.0640664491465724
17073	74237	0.0662194510433901
17074	74246	0.06451113929663523
17075	74248	0.0640664491465724
17076	74243	0.0652468038774291
17077	74248	0.06420196024188607
17078	74245	0.06461130211948582
17079	74222	0.06853229222886727
17080	74241	0.06476661214339403
17081	74239	0.06496624120195482
17082	74222	0.06709523689796401
17083	74209	0.06807632585041869
17084	74201	0.06872518797389782
17085	74171	0.07214084975122335
17086	74164	0.07232654030537482
17087	74163	0.07242311297344627
17088	74163	0.07322557255048812
17089	74173	0.07145561787018026
17090	74173	0.07159435268106545
17091	74176	0.07116459680436182
17092	74176	0.07116459680436182
17093	74186	0.0701919108330152
17094	74189	0.0698993116047361
17095	74195	0.06931299988577402
17096	74200	0.0689608969174501
17097	74208	0.06828528495832409
17098	74214	0.06744635563438844
17099	74222	0.06665574681763037
17100	74221	0.0671943931551806
17101	74227	0.06616018242624108
17102	74227	0.06616018242624108
17103	74226	0.06639589813046551
17104	74182	0.07350498608608273
17105	74231	0.06576292647920223
17106	74231	0.06589921691186315
17107	74232	0.06566349990778096
17108	74233	0.06556402809400759
17109	74236	0.06526534014515167
17110	73926	0.09461763624106055
17111	73926	0.09435112480201004
17112	73932	0.09381676943128399
17113	73932	0.09381676943128399
17114	73935	0.09354923134956612
17115	73930	0.09447398578942089
17116	73936	0.09345999835471731
17117	73937	0.09337073848171588
17118	74201	0.07144469942319433
17119	74195	0.07218832219919942
17120	74237	0.06516568630607175
17121	74232	0.06579974535805067
17122	72599	0.21937397565049632
17123	74224	0.06758493418010965
17124	74230	0.06663070493268328
17125	74196	0.07211850704370416
17126	74237	0.06564588678242789
17127	74239	0.06534713447404057
17128	74243	0.06456679825938864
17129	74245	0.0643667986706024
17130	74246	0.06451113929663523
17131	74247	0.06416661248924371
17132	74247	0.06416661248924371
17133	74245	0.0647100106801836
17134	74242	0.06532548216211008
17135	74223	0.06903715098315025
17136	74259	0.06330274901146896
17137	74257	0.06384544039914211
17138	74263	0.06280108834416337
17139	74262	0.0632425612844318
17140	74243	0.06623001036260105
17141	74271	0.0617494888392648
17142	74264	0.06305766182591643
17143	74271	0.0617494888392648
17144	74269	0.062291745639708476
17145	74265	0.06303008820105718
17146	74264	0.06245736725368957
17147	74260	0.06286079137345828
17148	74252	0.0640993250954478
17149	74260	0.06286079137345828
17150	74254	0.06380641956438327
17151	74252	0.06425111283322238
17152	74260	0.06286079137345828
17153	74256	0.06402213955314338
17154	74256	0.06409630317724216
17155	74262	0.06265917656265521
17156	74255	0.06426929376555404
17157	74251	0.06494354556773575
17158	74264	0.06245736725368957
17159	74179	0.07101171112854077
17160	74179	0.07101171112854077
17161	74178	0.07097038265287596
17162	74178	0.07097038265287596
17163	74124	0.07945583885571936
17164	74182	0.07071984634397785
17165	74181	0.0706787596167208
17166	74177	0.07227905246073431
17167	74190	0.06980169635471675
17168	74192	0.06960634207353514
17169	74187	0.07079790913468907
17170	74194	0.06941082216783923
17171	74193	0.06950860286766243
17172	74144	0.07785639807954946
17173	74199	0.0689212931559403
17174	74198	0.06915700157934276
17175	74196	0.06946394680796285
17176	74201	0.06872518797389782
17177	74211	0.0677421146438491
17178	74187	0.07212051378246855
17179	74263	0.06255829628112453
17180	74267	0.06215428647159047
17181	74264	0.06288905745149488
17182	74267	0.062288887593541495
17183	74271	0.0617494888392648
17184	74268	0.06252747226001763
17185	74272	0.06221243082705896
17186	74281	0.06073399487539108
17187	74269	0.0629873068885866
17188	74282	0.0606321669213767
17189	74303	0.058457010330597414
17190	74305	0.05838378734164612
17191	74307	0.05817754296872194
17192	74309	0.05852563544962183
17193	74274	0.06414611700351197
17194	74316	0.05711462328832137
17195	74317	0.057010974948397034
17196	74312	0.05786182934760578
17197	74311	0.05805416064886488
17198	74313	0.05755749034018455
17199	74313	0.05755749034018455
17200	74315	0.05743148383366427
17201	74325	0.05617975145486678
17202	74325	0.05683675171038455
17203	74332	0.05544941371408858
17204	74332	0.05568495461357346
17205	74329	0.056641323377218715
17206	74334	0.05556961612732406
17207	74334	0.05573962900214154
17208	74329	0.05656120582431286
17209	74337	0.05516093508616093
17210	74399	0.048303614431360456
17211	74399	0.048620158823413986
17212	74401	0.04808559713618886
17213	74391	0.05004541978354442
17214	74334	0.05854674996645335
17215	74405	0.04764866990283803
17216	74405	0.04764866990283803
17217	74408	0.04732018433507512
17218	74410	0.0472267761315601
17219	74409	0.04733657650294044
17220	74412	0.046989008510546666
17221	74418	0.04620268637523414
17222	74415	0.04665890925521705
17223	74434	0.04473589936263349
17224	74444	0.04330697660899937
17225	74478	0.039428730655594386
17226	74480	0.039197032544863925
17227	74481	0.03908102521097878
17228	74482	0.039084473233723674
17229	74483	0.03884869108904808
17230	74481	0.03908102521097878
17231	74482	0.039084473233723674
17232	74483	0.03884869108904808
17233	74483	0.039060740240709005
17234	74485	0.03861592709021211
17235	74482	0.0392965223853846
17236	69871	0.37348742768336757
17237	74486	0.038499382385374745
17238	74486	0.0387107792071673
17239	74488	0.038265964502212556
17240	74488	0.038265964502212556
17241	74473	0.041018812828286275
17242	74485	0.03902862214421321
17243	74486	0.038710779207167305
17244	74487	0.03850174794227839
17245	74485	0.03905573162541667
17246	74490	0.038032104489101
17247	74480	0.04023665030623094
17248	74493	0.03768047428801408
17249	74486	0.039005042118589586
17250	74487	0.03888772071448478
17251	74493	0.0377988225499651
17252	74492	0.03808924018487668
17253	74496	0.03753695921718788
17254	74492	0.03836176464705919
17255	74501	0.03673773730862266
17256	74500	0.03697352411629621
17257	74501	0.03685515257983165
17258	74502	0.036619365513135695
17259	73840	0.10980145585922683
17260	74463	0.04113952032171332
17261	74460	0.041820098514864526
17262	74462	0.04147013485932533
17263	74463	0.04113952032171332
17264	74463	0.04113952032171332
17265	74463	0.04113952032171332
17266	74460	0.04184685043097051
17267	74463	0.04113952032171332
17268	74452	0.04332469368137982
17269	74517	0.0348210793040368
17270	74518	0.034700822250227366
17271	74517	0.03510368316141015
17272	74519	0.03458043276225452
17273	74519	0.03458043276225452
17274	74496	0.038575887310380794
17275	74519	0.03458043276225452
17276	74523	0.034097532045930815
17277	74524	0.03397646645643086
17278	74456	0.04448656539520235
17279	74516	0.03559578360043572
17280	74495	0.03916191918091981
17281	74527	0.03361243711355588
17282	74527	0.03361243711355588
17283	74517	0.03552602116378292
17284	74527	0.03361243711355588
17285	74474	0.04204846744094752
17286	74529	0.033369046974761785
17287	74524	0.03397646645643086
17288	74468	0.042794105945953856
17289	74522	0.0343333245512945
17290	74523	0.034097532045930815
17291	74523	0.03421225922074034
17292	74525	0.03385526276804239
17293	74524	0.03409105579129433
17294	74524	0.03409105579129433
17295	74524	0.03409105579129433
17296	74525	0.03385526276804239
17297	74524	0.03397646645643086
17298	74523	0.03421225922074034
17299	74525	0.03385526276804239
17300	74525	0.03405727202076742
17301	74522	0.03463611216580208
17302	74518	0.03560556072518446
17303	74529	0.03348293194259956
17304	74412	0.0505794166780939
17305	74531	0.03312508400369521
17306	74533	0.03288053960129603
17307	74533	0.03288053960129603
17308	74533	0.03288053960129603
17309	74535	0.032629728762981355
17310	74538	0.03237405376991015
17311	74539	0.03213825712182833
17312	74539	0.03225080557326996
17313	74530	0.034108625252263686
17314	74540	0.03240004493347429
17315	74546	0.031272226198672586
17316	74543	0.03191601962700895
17317	74547	0.031147868391390287
17318	74548	0.03102334678575946
17319	74546	0.03146819256673063
17320	74543	0.032047049022952204
17321	74544	0.03190293996867409
17322	74547	0.031147868391390287
17323	74546	0.031272226198672586
17324	74547	0.031147868391390287
17325	74540	0.03262784514863365
17326	74543	0.032047049022952204
17327	74545	0.03170399102697202
17328	74543	0.03195286888667861
17329	74545	0.031396421581916925
17330	74532	0.03299676693874519
17331	74486	0.04067642217793288
17332	74532	0.03299676693874519
17333	74533	0.033150872466995565
17334	74459	0.04507476256809548
17335	74538	0.0322613521626674
17336	74365	0.05584624004001386
17337	74532	0.03334326107301383
17338	74512	0.036694237868047916
17339	74457	0.04448221940514341
17340	74527	0.033605604218772844
17341	74524	0.03428623214923631
17342	74532	0.03311036279977356
17343	74482	0.04114365671644124
17344	74534	0.032951926373087276
17345	74535	0.03263540490590586
17346	74534	0.03287120051839137
17347	74532	0.03331603905052991
17348	74545	0.031396421581916925
17349	74542	0.0318801281431928
17350	74544	0.031515809269359485
17351	74544	0.03162773264481522
17352	74537	0.03295893133045448
17353	74542	0.031875323342611436
17354	74543	0.03163952565898917
17355	74543	0.03175160721185837
17356	74545	0.03138708468569943
17357	74544	0.03162288288707115
17358	74525	0.03501440504356009
17359	74547	0.031139174772567745
17360	74546	0.03126320960091376
17361	74544	0.031734806262526886
17362	74543	0.03194385228891979
17363	74540	0.03234698388650055
17364	74539	0.032674667659214444
17365	74545	0.03138708468569943
17366	74544	0.03162288288707115
17367	74542	0.03203087733741666
17368	74547	0.031139174772567745
17369	74548	0.031014978871594937
17370	74543	0.031975360431363085
17371	74537	0.033164413682726684
17372	74504	0.03826888491330961
17373	74518	0.03623324885232606
17374	74525	0.03384070078145914
17375	74501	0.03743519211303644
17376	74460	0.04190631489006383
17377	74438	0.04393088150447544
17378	74435	0.04426560345292642
17379	74430	0.045044356877194415
17380	74432	0.044599571199114556
17381	74437	0.044042539892923595
17382	74435	0.04457459099770758
17383	74439	0.04394308066338404
17384	74440	0.04370730966265551
17385	74440	0.04370730966265551
17386	74439	0.04381913821867082
17387	74459	0.041565844505075694
17388	74458	0.041679368706225885
17389	74458	0.041679368706225885
17390	74458	0.041679368706225885
17391	74460	0.04157429164268597
17392	74461	0.04133851519876053
17393	74458	0.041897027014349164
17394	74454	0.04271158997707109
17395	74459	0.04168800300486325
17396	74460	0.041452226820102994
17397	74447	0.04376388144721912
17398	74459	0.041565844505075694
17399	74456	0.04233172882834352
17400	74461	0.04133851519876053
17401	74458	0.04180162043066759
17402	74385	0.05300226233104746
17403	74431	0.04632856099842534
17404	74445	0.04314687454606449
17405	74443	0.043371308595044955
17406	74202	0.07467676561644979
17407	74308	0.06242873280477965
17408	74438	0.044054908960161204
17409	74439	0.04404018580486154
17410	69419	0.39875175570815813
17411	74437	0.04463064531309636
17412	74444	0.04325913516298853
17413	74444	0.04338264684293151
17414	74446	0.04303452635094473
17415	74441	0.04405809647516269
17416	74445	0.04314687454606449
17417	74442	0.04373067897905706
17418	74442	0.04348339523203416
17419	74442	0.04348339523203416
17420	74443	0.043371308595044955
17421	74443	0.043371308595044955
17422	74444	0.04325913516298853
17423	74441	0.043939698582145456
17424	74443	0.04349490720063483
17425	74446	0.04303452635094473
17426	74446	0.04315786299602395
17427	74350	0.05801968860551811
17428	74443	0.04349490720063483
17429	74440	0.043928186095085905
17430	74435	0.044802561031596425
17431	74425	0.04645997138112677
17432	74441	0.04359539546027563
17433	74440	0.043928186095085905
17434	74441	0.04359539546027563
17435	74440	0.04370730966265551
17436	74425	0.046406926731056765
17437	74438	0.044054908960161204
17438	74439	0.04381913821867082
17439	74354	0.056126430396019715
17440	74388	0.05121108237266898
17441	74413	0.04692303786604021
17442	74394	0.05051392858507037
17443	74417	0.04673101097620464
17444	74404	0.048861757661535166
17445	74417	0.04669728173611941
17446	74420	0.04592808935037184
17447	74421	0.04581782016930208
17448	74436	0.04446284848963813
17449	74434	0.04476695421356224
17450	74438	0.04393088150447544
17451	74436	0.04427831011592725
17452	74437	0.044042539892923595
17453	74435	0.0443898837173678
17454	74424	0.04641471623430648
17455	74432	0.04482179606920617
17456	74435	0.04426560345292642
17457	74427	0.045279472839509144
17458	74413	0.04774227912853587
17459	74426	0.04526528239977002
17460	74397	0.04955998860939732
17461	74404	0.047681902505871246
17462	74403	0.04779087523400242
17463	74387	0.05029185792890898
17464	74386	0.049632366211446496
17465	74382	0.050292434460574534
17466	74376	0.05070617507268066
17467	74355	0.05431982524923664
17468	74374	0.05092012773889399
17469	74372	0.0513916352464988
17470	74351	0.05434573876620582
17471	74364	0.05198594585049785
17472	74364	0.052218053822935484
17473	74368	0.051560400576883464
17474	74331	0.05766429759475545
17475	74367	0.0516668838797691
17476	74366	0.051773302383151136
17477	74362	0.05252330899247374
17478	74354	0.054156212815387794
17479	74365	0.052138387754648165
17480	74368	0.051560400576883464
17481	74368	0.05179199222054199
17482	74351	0.05362243875565283
17483	74324	0.056769920795431486
17484	74301	0.05858668817544589
17485	74282	0.0608657603819666
17486	74284	0.06032394795609815
17487	74279	0.06107368418222776
17488	74281	0.060628976882013214
17489	74279	0.060832076711640745
17490	74277	0.061169280140411494
17491	74142	0.08007700805815363
17492	74277	0.0610349755278365
17493	74214	0.06853291036608834
17494	74226	0.06614398328078618
17495	74223	0.06644079361351841
17496	73980	0.09769749443265378
17497	74185	0.07138818041569456
17498	74201	0.06860549268629412
17499	74201	0.06885422029300049
17500	74204	0.0684491562630348
17501	74206	0.06811532937690763
17502	74136	0.07894741530874054
17503	74208	0.06805643551191883
17504	74210	0.06772243782357565
17505	74210	0.0678598200313321
17506	74214	0.06732886351000553
17507	74217	0.067033231096908
17508	74215	0.06757813855460187
17509	74222	0.06653964242020913
17510	74226	0.06614398328078618
17511	74223	0.06671439425155379
17512	74223	0.06644079361351841
17513	74223	0.0665776158117253
17514	74226	0.0662806739050516
17515	74226	0.06614398328078618
17516	74219	0.06752349176813364
17517	74225	0.06624296414302938
17518	74176	0.07402709819023826
17519	74228	0.06594588880279591
17520	74230	0.06609342333320226
17521	74239	0.0649892811339651
17522	74250	0.0638905449006135
17523	74229	0.0676398361860466
17524	74255	0.06325388306494018
17525	74257	0.06305312961363323
17526	74262	0.06255041168476683
17527	74263	0.06269290312125136
17528	74240	0.06677752853837633
17529	74265	0.06249119014316895
17530	74270	0.06174355319061564
17531	74272	0.061541349873052646
17532	74271	0.061642476150894895
17533	74268	0.062188254774959505
17534	74271	0.06177707727284591
17535	74163	0.07243659751334468
17536	74268	0.06232290487520765
17537	74270	0.06174355319061564
17538	74182	0.07108181977402939
17539	74185	0.07030545423774176
17540	74182	0.07045866488767524
17541	74164	0.07245259301870668
17542	74165	0.07235605884031784
17543	74160	0.07329844861620166
17544	74165	0.07224364535610296
